item,factor,prior_type,prior_mean,prior_sd,dist,sign_constraint,item_sign,likelihood_family,modeling_block,rationale
psqi14,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi15,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi15,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi15,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi15,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
psqi15,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi15,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
psqi15,sleep,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor sleep
psqi15,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi15,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi17,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi17,cognition,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,sparse-ESEM selected + full-model credible (folded)
psqi17,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi17,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
psqi17,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi17,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
psqi17,sleep,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor sleep
psqi17,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
psqi17,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qids_anhedonia_interest,anhedonia,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor anhedonia
qids_anhedonia_interest,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qids_anhedonia_interest,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qids_anhedonia_interest,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
qids_anhedonia_interest,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qids_anhedonia_interest,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
qids_anhedonia_interest,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qids_anhedonia_interest,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qids_anhedonia_interest,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qidsr120,anhedonia,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
qidsr120,cognition,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
qidsr120,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qidsr120,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
qidsr120,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qidsr120,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
qidsr120,sleep,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
qidsr120,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
qidsr120,suicidality,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
somat_all,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
somat_all,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
somat_all,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
somat_all,immunometabolic,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor immunometabolic (merged metabolic+inflammatory)
somat_all,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
somat_all,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
somat_all,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
somat_all,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
somat_all,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
staya,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
staya,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
staya,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
staya,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
staya,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
staya,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
staya,sleep,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,cross-loading window
staya,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
staya,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sudose_cigarettes_lt,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
sudose_cigarettes_lt,cognition,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
sudose_cigarettes_lt,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
sudose_cigarettes_lt,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,merged metabolic+inflammatory -> immunometabolic
sudose_cigarettes_lt,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
sudose_cigarettes_lt,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,neg_binomial,explicit,specific item may load on G
sudose_cigarettes_lt,sleep,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
sudose_cigarettes_lt,substance,primary,0.6,0.3,half_normal,positive,1,neg_binomial,explicit,home factor substance
sudose_cigarettes_lt,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,neg_binomial,explicit,soft-zero complement
suoccur_alcool,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_alcool,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_alcool,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_alcool,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
suoccur_alcool,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_alcool,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
suoccur_alcool,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_alcool,substance,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor substance
suoccur_alcool,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_cannabis,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_cannabis,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_cannabis,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_cannabis,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
suoccur_cannabis,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_cannabis,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
suoccur_cannabis,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
suoccur_cannabis,substance,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor substance
suoccur_cannabis,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
sysbpstanding,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpstanding,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpstanding,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpstanding,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
sysbpstanding,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpstanding,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
sysbpstanding,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpstanding,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpstanding,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
sysbpsupine,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
sysbpsupine,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
sysbpsupine,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
t3fr_lbstresc,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
t3fr_lbstresc,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t3fr_lbstresc,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
t4fr_lbstresc,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
t4fr_lbstresc,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
t4fr_lbstresc,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_a_time_sec,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_a_time_sec,cognition,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor cognition
tmt_a_time_sec,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_a_time_sec,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
tmt_a_time_sec,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_a_time_sec,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
tmt_a_time_sec,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_a_time_sec,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_a_time_sec,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_b_time_sec,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_b_time_sec,cognition,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor cognition
tmt_b_time_sec,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_b_time_sec,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
tmt_b_time_sec,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_b_time_sec,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
tmt_b_time_sec,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_b_time_sec,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tmt_b_time_sec,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
toxidermi_mhoccur,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
toxidermi_mhoccur,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
toxidermi_mhoccur,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
toxidermi_mhoccur,immunometabolic,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor immunometabolic (merged metabolic+inflammatory)
toxidermi_mhoccur,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
toxidermi_mhoccur,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
toxidermi_mhoccur,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
toxidermi_mhoccur,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
toxidermi_mhoccur,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
traumacra_mhoccur,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
traumacra_mhoccur,cognition,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
traumacra_mhoccur,developmental_risk,primary,0.6,0.3,half_normal,positive,1,bernoulli,explicit,home factor developmental_risk
traumacra_mhoccur,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,merged metabolic+inflammatory -> immunometabolic
traumacra_mhoccur,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
traumacra_mhoccur,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,bernoulli,explicit,specific item may load on G
traumacra_mhoccur,sleep,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
traumacra_mhoccur,substance,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
traumacra_mhoccur,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,bernoulli,explicit,soft-zero complement
trig,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
trig,cognition,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
trig,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
trig,immunometabolic,primary,0.6,0.3,half_normal,positive,1,lognormal,continuous,home factor immunometabolic (merged metabolic+inflammatory)
trig,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
trig,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,lognormal,continuous,specific item may load on G
trig,sleep,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
trig,substance,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
trig,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
tsh_lbstresc,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tsh_lbstresc,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tsh_lbstresc,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tsh_lbstresc,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
tsh_lbstresc,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tsh_lbstresc,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
tsh_lbstresc,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tsh_lbstresc,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
tsh_lbstresc,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urate,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urate,cognition,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urate,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urate,immunometabolic,primary,0.6,0.3,half_normal,positive,1,lognormal,continuous,home factor immunometabolic (merged metabolic+inflammatory)
urate,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urate,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,lognormal,continuous,specific item may load on G
urate,sleep,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urate,substance,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urate,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,lognormal,continuous,soft-zero complement
urea_lbstresc,anhedonia,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urea_lbstresc,cognition,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urea_lbstresc,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urea_lbstresc,immunometabolic,primary,0.6,0.3,half_normal,positive,1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
urea_lbstresc,mania_activation,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urea_lbstresc,overall_severity,plausible_cross,0.0,0.25,normal,signed,1,gaussian,continuous,specific item may load on G
urea_lbstresc,sleep,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urea_lbstresc,substance,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
urea_lbstresc,suicidality,unlikely_cross,0.0,0.05,normal,signed,1,gaussian,continuous,soft-zero complement
verbal_fluency_phonemic,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_phonemic,cognition,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor cognition
verbal_fluency_phonemic,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_phonemic,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
verbal_fluency_phonemic,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_phonemic,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
verbal_fluency_phonemic,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_phonemic,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_phonemic,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_semantic,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_semantic,cognition,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor cognition
verbal_fluency_semantic,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_semantic,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
verbal_fluency_semantic,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_semantic,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
verbal_fluency_semantic,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_semantic,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
verbal_fluency_semantic,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,cognition,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,immunometabolic,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor immunometabolic (merged metabolic+inflammatory)
vitd,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
vitd,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
vitd,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_code_std,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_code_std,cognition,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor cognition
wais_code_std,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_code_std,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
wais_code_std,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_code_std,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
wais_code_std,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_code_std,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_code_std,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_digitspan_std,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_digitspan_std,cognition,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor cognition
wais_digitspan_std,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_digitspan_std,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
wais_digitspan_std,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_digitspan_std,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
wais_digitspan_std,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_digitspan_std,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_digitspan_std,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_ivt_index,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_ivt_index,cognition,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor cognition
wais_ivt_index,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_ivt_index,immunometabolic,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,merged metabolic+inflammatory -> immunometabolic
wais_ivt_index,mania_activation,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_ivt_index,overall_severity,plausible_cross,0.0,0.25,normal,signed,-1,gaussian,continuous,specific item may load on G
wais_ivt_index,sleep,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_ivt_index,substance,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_ivt_index,suicidality,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_similitudes_std,anhedonia,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
wais_similitudes_std,cognition,primary,0.6,0.3,half_normal,positive,-1,gaussian,continuous,home factor cognition
wais_similitudes_std,developmental_risk,unlikely_cross,0.0,0.05,normal,signed,-1,gaussian,continuous,soft-zero complement
